"","CNES","address","latLng.lat","latLng.lng","nome","Id","CEP","latLng.Latitude","latLng.Longitude"
"443",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16788,43845000,-12.75289,-38.47069
"444",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16416,45300000,-13.03491,-39.62388
"445",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15241,46875000,-12.80395,-39.75057
"446",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15669,47990000,-10.82654,-45.7782
"447",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16925,40296440,-12.99081,-38.48138
"448",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16971,40315500,-12.9605599,-38.48233
"449",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15488,40251060,-12.98161,-38.48464
"450",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",17020,41310030,-12.88975,-38.43335
"451",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15681,40354256,-12.93814,-38.4826
"452",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15816,46860000,-12.88719,-40.11817
"453",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15673,40285000,-12.99121,-38.48445
"454",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16433,40296190,-12.99179,-38.47758
"455",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15687,44680000,-12.29901,-39.31508
"456",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15262,27600970,38.71305,-9.27452
"457",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16434,44245000,-12.36655,-38.74321
"458",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15528,40315360,-12.96255,-38.48084
"459",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16419,41600075,-12.9377,-38.3414
"460",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16793,48030000,-12.12895,-38.40134
"461",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15654,42802540,-12.72551,-38.31831
"462",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16910,44573140,-12.95794,-39.25092
"463",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15741,48540000,-9.99662,-38.61235
"464",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15742,44925000,-10.99523,-41.86088
"465",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",18239,40279175,-12.991,-38.47662
"466",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16432,41505130,-12.87522,-38.39069
"467",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",18240,41515150,-12.9266,-38.37311
"468",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15701,44001130,-12.24982,-38.96252
"469",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15234,40243390,-12.9905899,-38.49953
"470",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",18245,44090412,-12.27533,-38.96307
"471",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15379,48360000,-11.68065,-38.01302
"472",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15229,43900000,-12.60096,-38.66504
"473",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15240,48800000,-10.35982,-39.44763
"474",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15244,45200330,-13.86643,-40.08174
"475",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15659,41207615,-12.9521599,-38.452
"476",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15384,41600210,-12.93741,-38.33095
"477",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15809,40301288,-12.96682,-38.5049
"478",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15388,40310230,-12.96235,-38.48273
"479",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15504,44023545,-12.25403,-38.9773
"480",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",17102,41213360,-12.92923,-38.44474
"481",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15247,41925725,-13.00641,-38.47854
"482",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",7615,44640000,-11.81203,-39.35646
"483",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15297,41250560,-12.93403,-38.42854
"484",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16838,41740140,-12.93465,-38.48525
"485",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16781,48071250,-12.13977,-38.44169
"486",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16970,40310610,-12.96089,-38.48439
"487",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15762,43815180,-12.66771,-38.53422
"488",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15764,40270240,-12.96834,-38.48901
"489",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15253,40320165,-12.96265,-38.4941
"490",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15254,48300000,-11.89141,-37.65149
"491",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15207,40070100,-12.98535,-38.51338
"492",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15209,44250000,-12.21152,-38.79274
"493",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15768,43810120,-12.66748,-38.5461699
"494",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15305,44005000,-12.26901,-38.97079
"495",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15303,41130075,-12.96913,-38.4593599
"496",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",18224,48010110,-12.13568,-38.42333
"497",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",18223,45750970,41.13558,-8.23913
"498",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16837,41315160,-12.90364,-38.44771
"499",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16774,45260000,-14.54854,-40.46324
"500",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15656,45400000,-13.30187,-39.20413
"501",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15508,40394050,-12.93126,-38.48399
"502",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15226,44420000,-12.81877,-38.93778
"503",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",9839,41110000,-12.97147,-38.46001
"504",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16396,40451360,-12.93602,-38.49406
"505",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16397,44920000,-11.23759,-41.58518
"506",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16994,41341480,-12.8819,-38.41122
"507",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16819,41370435,-12.90761,-38.4189999
"508",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",7649,46900970,41.0790099,-8.20271
"509",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15365,44300000,-12.64788,-38.94856
"510",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15369,40296470,-12.99081,-38.48138
"511",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16914,41308310,-12.86603,-38.41932
"512",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15239,41330715,-12.90305,-38.4164
"513",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16915,40315230,-12.96619,-38.48256
"514",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15382,48500970,41.63195,-8.12558
"515",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15376,45320000,-13.15984,-39.92763
"516",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15242,41211007,-12.94821,-38.44572
"517",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16790,41940340,-13.01257,-38.48164
"518",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15672,40480290,-12.8712199,-38.3559
"519",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15674,42800470,-12.7043,-38.32022
"520",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16833,40352055,-12.94382,-38.47968
"521",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",17100,45214000,-13.63177,-40.25441
"522",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",17099,48070360,-12.12999,-38.44184
"523",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15248,48005060,-12.14065,-38.42254
"524",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15756,40830170,-12.8438199,-38.46483
"525",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",9817,44900971,41.4038899,-8.76856
"526",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15760,44960000,-11.58341,-41.91004
"527",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15522,41347320,-12.90365,-38.40912
"528",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15250,44052167,-12.24133,-38.94033
"529",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16973,46810000,-12.03391,-41.03234
"530",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15628,40390645,-12.93472,-38.48658
"531",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15533,40366175,-12.94323,-38.4874
"532",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15815,45201610,-13.85455,-40.07613
"533",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15682,47300970,41.59649,-8.48039
"534",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16890,40313430,-12.96565,-38.48599
"535",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15637,41218094,-12.93624,-38.43905
"536",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15634,41211150,-12.94861,-38.44457
"537",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",17029,40710760,-12.89827,-38.48773
"538",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15351,40484480,-12.90687,-38.47689
"539",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15217,40435840,-12.92786,-38.49708
"540",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15655,45450000,-13.78748,-39.4937
"541",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16903,41830498,-13.00024,-38.46727
"542",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15649,41330610,-12.8857,-38.42484
"543",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16908,44700973,41.22302,-8.60961
"544",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15740,44780000,-10.60653,-40.28841
"545",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15224,44630000,-11.72014,-40.1491
"546",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15506,46430000,-14.17586,-42.81664
"547",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",7646,41130670,-12.9735099,-38.45935
"548",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",9742,48830000,-10.80489,-39.00344
"549",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16993,46900000,-12.43583,-41.92612
"550",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",18244,41490010,-12.91111,-38.37582
"551",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15235,47850000,-12.13983,-46.01382
"552",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16403,48290000,-12.29028,-38.05661
"553",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16404,42801450,-12.69755,-38.31321
"554",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15661,40276070,-12.98395,-38.47914
"555",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16829,44300970,41.13538,-8.6104
"556",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15238,47650000,-13.61766,-45.29704
"557",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16924,41905725,-13.00814,-38.47189
"558",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",7568,46100970,41.3651,-8.20773
"559",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",9773,40720135,-12.86246,-38.46633
"560",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15246,41311296,-12.8943,-38.4403099
"561",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16832,40243340,-12.99128,-38.50097
"562",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15424,40280170,-12.90103,-38.46378
"563",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",7614,46530000,-12.66097,-42.60801
"564",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16415,41740015,-12.96886,-38.40922
"565",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15526,41211500,-12.94541,-38.44397
"566",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15523,48903440,-9.41141,-40.50041
"567",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16967,44220000,-12.7794,-38.78093
"568",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15622,44970000,-11.54739,-42.17505
"569",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15761,42801000,-12.7204,-38.31902
"570",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15393,41610695,-12.93696,-38.36797
"571",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15206,45550000,-14.14672,-39.55384
"572",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15339,48900050,-9.43111,-40.50453
"573",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",16887,46820000,-11.98719,-41.32189
"574",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15395,41322045,-12.90763,-38.4299
"575",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15684,41280170,-12.91478,-38.47029
"576",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15396,41315180,-12.90439,-38.44883
"577",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15397,41330500,-12.8848,-38.40349
"578",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15398,40725705,-12.86875,-38.46959
"579",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15692,40330201,-12.95468,-38.47734
"580",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15650,41340120,-12.89436,-38.40675
"581",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",18229,47560000,-12.1275,-42.49289
"582",3786,"Av. Dom João VI, 332 - Brotas, Salvador - BA, 40285-001, Brazil",-12.9906696,-38.4859281," HOSPITAL ARISTIDES MALTEZ",15653,43820010,-12.67428,-38.5406
